Model,y_true,y_pred,prob_yes,correct,uncertainty_score,is_ambiguous,distance_to_0_5
Improved MLP,0,0,0.3933447,1,0.1066553,0,0.1066553
Improved MLP,0,1,0.60710984,0,0.107109845,0,0.107109845
Improved MLP,1,1,0.6072147,1,0.10721469,0,0.10721469
Improved MLP,0,1,0.6075498,0,0.10754979,0,0.10754979
Improved MLP,0,1,0.6077451,0,0.10774511,0,0.10774511
Improved MLP,0,0,0.39169678,1,0.10830322,0,0.10830322
Improved MLP,1,1,0.608802,1,0.10880202,0,0.10880202
Improved MLP,0,0,0.39108923,1,0.10891077,0,0.10891077
Improved MLP,0,0,0.39100096,1,0.10899904,0,0.10899904
Improved MLP,0,1,0.6098863,0,0.10988629,0,0.10988629
Improved MLP,0,1,0.61014104,0,0.11014104,0,0.11014104
Improved MLP,0,0,0.38961333,1,0.11038667,0,0.11038667
Improved MLP,0,0,0.38923147,1,0.11076853,0,0.11076853
Improved MLP,0,0,0.38918748,1,0.110812515,0,0.110812515
Improved MLP,0,1,0.61096054,0,0.11096054,0,0.11096054
Improved MLP,0,1,0.61129063,0,0.11129063,0,0.11129063
Improved MLP,0,0,0.38812995,1,0.11187005,0,0.11187005
Improved MLP,0,1,0.6124888,0,0.112488806,0,0.112488806
Improved MLP,0,0,0.3874424,1,0.11255759,0,0.11255759
Improved MLP,0,1,0.612678,0,0.11267799,0,0.11267799
Improved MLP,0,0,0.3871431,1,0.112856895,0,0.112856895
Improved MLP,0,1,0.61290735,0,0.11290735,0,0.11290735
Improved MLP,0,1,0.6130355,0,0.1130355,0,0.1130355
Improved MLP,0,0,0.3868622,1,0.11313781,0,0.11313781
Improved MLP,0,1,0.61365324,0,0.11365324,0,0.11365324
Improved MLP,1,0,0.38570437,0,0.11429563,0,0.11429563
Improved MLP,0,1,0.6144972,0,0.114497185,0,0.114497185
Improved MLP,0,0,0.38511962,1,0.11488038,0,0.11488038
Improved MLP,0,0,0.3850937,1,0.11490631,0,0.11490631
Improved MLP,1,1,0.6149879,1,0.11498791,0,0.11498791
Improved MLP,0,1,0.6153251,0,0.11532509,0,0.11532509
Improved MLP,0,1,0.61544263,0,0.11544263,0,0.11544263
Improved MLP,0,1,0.6155252,0,0.115525186,0,0.115525186
Improved MLP,0,0,0.38436648,1,0.11563352,0,0.11563352
Improved MLP,0,1,0.61566246,0,0.115662456,0,0.115662456
Improved MLP,0,1,0.61593664,0,0.11593664,0,0.11593664
Improved MLP,0,1,0.6159527,0,0.11595267,0,0.11595267
Improved MLP,0,1,0.6161261,0,0.11612612,0,0.11612612
Improved MLP,1,0,0.38377568,0,0.11622432,0,0.11622432
Improved MLP,0,1,0.61630857,0,0.11630857,0,0.11630857
Improved MLP,0,1,0.616634,0,0.11663401,0,0.11663401
Improved MLP,0,1,0.61665016,0,0.116650164,0,0.116650164
Improved MLP,0,1,0.6169155,0,0.116915524,0,0.116915524
Improved MLP,0,1,0.6170039,0,0.11700392,0,0.11700392
Improved MLP,0,0,0.38299182,1,0.11700818,0,0.11700818
Improved MLP,0,0,0.38235638,1,0.117643625,0,0.117643625
Improved MLP,0,1,0.6178754,0,0.1178754,0,0.1178754
Improved MLP,1,1,0.6184539,1,0.11845392,0,0.11845392
Improved MLP,0,1,0.6185113,0,0.11851132,0,0.11851132
Improved MLP,1,1,0.618807,1,0.11880702,0,0.11880702
Improved MLP,0,0,0.38099563,1,0.11900437,0,0.11900437
Improved MLP,0,1,0.61927056,0,0.11927056,0,0.11927056
Improved MLP,0,0,0.38035733,1,0.119642675,0,0.119642675
Improved MLP,0,1,0.61971575,0,0.11971575,0,0.11971575
Improved MLP,0,0,0.379891,1,0.12010899,0,0.12010899
Improved MLP,0,1,0.6204698,0,0.12046981,0,0.12046981
Improved MLP,0,0,0.379501,1,0.120499015,0,0.120499015
Improved MLP,1,0,0.37909302,0,0.12090698,0,0.12090698
Improved MLP,0,1,0.6211342,0,0.12113422,0,0.12113422
Improved MLP,0,0,0.3785983,1,0.1214017,0,0.1214017
Improved MLP,0,0,0.3779919,1,0.122008085,0,0.122008085
Improved MLP,0,0,0.37781882,1,0.12218118,0,0.12218118
Improved MLP,0,1,0.6222072,0,0.122207224,0,0.122207224
Improved MLP,0,0,0.37718445,1,0.12281555,0,0.12281555
Improved MLP,1,1,0.6232102,1,0.12321019,0,0.12321019
Improved MLP,1,1,0.623966,1,0.12396598,0,0.12396598
Improved MLP,0,1,0.6240267,0,0.124026716,0,0.124026716
Improved MLP,0,1,0.6245513,0,0.124551296,0,0.124551296
Improved MLP,0,0,0.37543043,1,0.124569565,0,0.124569565
Improved MLP,0,1,0.62527925,0,0.12527925,0,0.12527925
Improved MLP,0,0,0.37412894,1,0.12587106,0,0.12587106
Improved MLP,0,1,0.6263193,0,0.12631929,0,0.12631929
Improved MLP,0,0,0.37355983,1,0.12644017,0,0.12644017
Improved MLP,0,0,0.37294164,1,0.12705836,0,0.12705836
Improved MLP,0,0,0.37280148,1,0.12719852,0,0.12719852
Improved MLP,0,0,0.37238908,1,0.12761092,0,0.12761092
Improved MLP,0,1,0.62772405,0,0.12772405,0,0.12772405
Improved MLP,0,1,0.6278694,0,0.12786943,0,0.12786943
Improved MLP,1,1,0.62803406,1,0.12803406,0,0.12803406
Improved MLP,0,0,0.37190607,1,0.12809393,0,0.12809393
Improved MLP,0,0,0.37186903,1,0.12813097,0,0.12813097
Improved MLP,1,1,0.62814033,1,0.12814033,0,0.12814033
Improved MLP,0,1,0.6284996,0,0.12849963,0,0.12849963
Improved MLP,0,1,0.629059,0,0.12905902,0,0.12905902
Improved MLP,0,0,0.37078768,1,0.12921232,0,0.12921232
Improved MLP,0,1,0.6296176,0,0.12961757,0,0.12961757
Improved MLP,0,1,0.6296747,0,0.12967467,0,0.12967467
Improved MLP,0,0,0.37006658,1,0.12993342,0,0.12993342
Improved MLP,0,0,0.36999443,1,0.13000557,0,0.13000557
Improved MLP,0,1,0.6305168,0,0.13051683,0,0.13051683
Improved MLP,0,0,0.3693884,1,0.1306116,0,0.1306116
Improved MLP,0,0,0.36919093,1,0.13080907,0,0.13080907
Improved MLP,0,0,0.36851662,1,0.13148338,0,0.13148338
Improved MLP,0,0,0.36823228,1,0.13176772,0,0.13176772
Improved MLP,0,1,0.6322584,0,0.13225842,0,0.13225842
Improved MLP,0,1,0.6326589,0,0.1326589,0,0.1326589
Improved MLP,0,1,0.63308144,0,0.13308144,0,0.13308144
Improved MLP,0,1,0.6334863,0,0.13348627,0,0.13348627
Improved MLP,0,1,0.63370293,0,0.13370293,0,0.13370293
Improved MLP,0,1,0.63392156,0,0.13392156,0,0.13392156
Improved MLP,0,0,0.36605072,1,0.13394928,0,0.13394928
Improved MLP,0,0,0.36590704,1,0.13409296,0,0.13409296
Improved MLP,0,1,0.63506436,0,0.13506436,0,0.13506436
Improved MLP,0,1,0.63511693,0,0.13511693,0,0.13511693
Improved MLP,0,1,0.6353094,0,0.1353094,0,0.1353094
Improved MLP,0,1,0.6355015,0,0.1355015,0,0.1355015
Improved MLP,0,0,0.36402813,1,0.13597187,0,0.13597187
Improved MLP,0,1,0.6360789,0,0.1360789,0,0.1360789
Improved MLP,0,1,0.636117,0,0.13611698,0,0.13611698
Improved MLP,0,0,0.36375248,1,0.13624752,0,0.13624752
Improved MLP,0,0,0.36371303,1,0.13628697,0,0.13628697
Improved MLP,0,0,0.36362228,1,0.13637772,0,0.13637772
Improved MLP,0,0,0.36345398,1,0.13654602,0,0.13654602
Improved MLP,0,0,0.36341006,1,0.13658994,0,0.13658994
Improved MLP,0,0,0.36336547,1,0.13663453,0,0.13663453
Improved MLP,1,1,0.6368165,1,0.1368165,0,0.1368165
Improved MLP,0,0,0.3625438,1,0.13745621,0,0.13745621
Improved MLP,0,0,0.36229128,1,0.13770872,0,0.13770872
Improved MLP,0,1,0.63880575,0,0.13880575,0,0.13880575
Improved MLP,0,0,0.3609754,1,0.13902459,0,0.13902459
Improved MLP,0,0,0.36051175,1,0.13948825,0,0.13948825
Improved MLP,0,1,0.63972557,0,0.13972557,0,0.13972557
Improved MLP,0,1,0.64011425,0,0.14011425,0,0.14011425
Improved MLP,1,1,0.64028996,1,0.14028996,0,0.14028996
Improved MLP,0,0,0.35958338,1,0.14041662,0,0.14041662
Improved MLP,0,0,0.35899308,1,0.14100692,0,0.14100692
Improved MLP,0,0,0.358837,1,0.14116299,0,0.14116299
Improved MLP,0,0,0.35878754,1,0.14121246,0,0.14121246
Improved MLP,1,1,0.64135337,1,0.14135337,0,0.14135337
Improved MLP,0,1,0.64160496,0,0.14160496,0,0.14160496
Improved MLP,0,0,0.35824308,1,0.14175692,0,0.14175692
Improved MLP,0,1,0.64221317,0,0.14221317,0,0.14221317
Improved MLP,0,0,0.35769716,1,0.14230284,0,0.14230284
Improved MLP,1,0,0.35734603,0,0.14265397,0,0.14265397
Improved MLP,0,0,0.35723922,1,0.14276078,0,0.14276078
Improved MLP,0,1,0.6428694,0,0.14286941,0,0.14286941
Improved MLP,1,0,0.356581,0,0.143419,0,0.143419
Improved MLP,0,1,0.64350337,0,0.14350337,0,0.14350337
Improved MLP,0,1,0.64361,0,0.14361,0,0.14361
Improved MLP,0,0,0.35630018,1,0.14369982,0,0.14369982
Improved MLP,1,1,0.6437573,1,0.14375728,0,0.14375728
Improved MLP,0,0,0.3561236,1,0.1438764,0,0.1438764
Improved MLP,0,0,0.35581267,1,0.14418733,0,0.14418733
Improved MLP,0,0,0.35556126,1,0.14443874,0,0.14443874
Improved MLP,0,1,0.6444901,0,0.14449012,0,0.14449012
Improved MLP,0,0,0.35541826,1,0.14458174,0,0.14458174
Improved MLP,1,1,0.64469606,1,0.14469606,0,0.14469606
Improved MLP,1,0,0.35525498,0,0.14474502,0,0.14474502
Improved MLP,0,1,0.64509195,0,0.14509195,0,0.14509195
Improved MLP,0,1,0.64545155,0,0.14545155,0,0.14545155
Improved MLP,0,0,0.35439962,1,0.14560038,0,0.14560038
Improved MLP,1,1,0.645778,1,0.145778,0,0.145778
Improved MLP,0,1,0.6459426,0,0.14594263,0,0.14594263
Improved MLP,0,1,0.6459472,0,0.14594722,0,0.14594722
Improved MLP,0,1,0.64684236,0,0.14684236,0,0.14684236
Improved MLP,0,0,0.35300478,1,0.14699522,0,0.14699522
Improved MLP,0,0,0.35299984,1,0.14700016,0,0.14700016
Improved MLP,0,0,0.35285643,1,0.14714357,0,0.14714357
Improved MLP,0,1,0.64756817,0,0.14756817,0,0.14756817
Improved MLP,0,1,0.6477608,0,0.14776081,0,0.14776081
Improved MLP,0,0,0.35203087,1,0.14796913,0,0.14796913
Improved MLP,0,0,0.35165617,1,0.14834383,0,0.14834383
Improved MLP,0,0,0.35138816,1,0.14861184,0,0.14861184
Improved MLP,0,1,0.648867,0,0.14886701,0,0.14886701
Improved MLP,0,0,0.35067704,1,0.14932296,0,0.14932296
Improved MLP,0,0,0.35036576,1,0.14963424,0,0.14963424
Improved MLP,0,0,0.3503642,1,0.14963579,0,0.14963579
Improved MLP,0,1,0.6496533,0,0.14965332,0,0.14965332
Improved MLP,0,0,0.3503094,1,0.1496906,0,0.1496906
Improved MLP,0,0,0.35017976,1,0.14982024,0,0.14982024
Improved MLP,1,1,0.6499476,1,0.14994758,0,0.14994758
Improved MLP,1,0,0.3499762,0,0.15002379,0,0.15002379
Improved MLP,0,0,0.34886613,1,0.15113387,0,0.15113387
Improved MLP,0,1,0.65120035,0,0.15120035,0,0.15120035
Improved MLP,0,1,0.6518554,0,0.15185541,0,0.15185541
Improved MLP,0,0,0.34772977,1,0.15227023,0,0.15227023
Improved MLP,0,0,0.34761542,1,0.15238458,0,0.15238458
Improved MLP,0,0,0.34734616,1,0.15265384,0,0.15265384
Improved MLP,0,0,0.34690374,1,0.15309626,0,0.15309626
Improved MLP,1,1,0.65310407,1,0.15310407,0,0.15310407
Improved MLP,0,1,0.65334755,0,0.15334755,0,0.15334755
Improved MLP,0,0,0.34663525,1,0.15336475,0,0.15336475
Improved MLP,0,1,0.6534939,0,0.15349388,0,0.15349388
Improved MLP,1,1,0.65443933,1,0.15443933,0,0.15443933
Improved MLP,0,1,0.6545665,0,0.15456653,0,0.15456653
Improved MLP,0,0,0.34523803,1,0.15476197,0,0.15476197
Improved MLP,0,1,0.65478563,0,0.15478563,0,0.15478563
Improved MLP,0,0,0.3451442,1,0.15485579,0,0.15485579
Improved MLP,0,1,0.65515727,0,0.15515727,0,0.15515727
Improved MLP,0,1,0.6551926,0,0.15519261,0,0.15519261
Improved MLP,0,1,0.65522385,0,0.15522385,0,0.15522385
Improved MLP,0,0,0.3447601,1,0.15523991,0,0.15523991
Improved MLP,0,0,0.3446849,1,0.1553151,0,0.1553151
Improved MLP,0,1,0.6553225,0,0.15532249,0,0.15532249
Improved MLP,0,0,0.34431908,1,0.15568092,0,0.15568092
Improved MLP,0,1,0.6557706,0,0.1557706,0,0.1557706
Improved MLP,0,1,0.65595406,0,0.15595406,0,0.15595406
Improved MLP,0,0,0.34373778,1,0.15626222,0,0.15626222
Improved MLP,0,1,0.65636814,0,0.15636814,0,0.15636814
Improved MLP,0,0,0.3436123,1,0.15638769,0,0.15638769
Improved MLP,0,1,0.65646356,0,0.15646356,0,0.15646356
Improved MLP,0,1,0.65716386,0,0.15716386,0,0.15716386
Improved MLP,0,1,0.6581029,0,0.15810293,0,0.15810293
Improved MLP,1,1,0.65813106,1,0.15813106,0,0.15813106
Improved MLP,0,1,0.65831167,0,0.15831167,0,0.15831167
Improved MLP,0,1,0.6588378,0,0.1588378,0,0.1588378
Improved MLP,1,1,0.65911275,1,0.15911275,0,0.15911275
Improved MLP,0,1,0.6591392,0,0.15913922,0,0.15913922
Improved MLP,0,1,0.6593167,0,0.15931672,0,0.15931672
Improved MLP,0,0,0.3406053,1,0.15939471,0,0.15939471
Improved MLP,0,1,0.6595426,0,0.15954262,0,0.15954262
Improved MLP,1,1,0.6597141,1,0.1597141,0,0.1597141
Improved MLP,0,0,0.33998355,1,0.16001645,0,0.16001645
Improved MLP,1,0,0.3399775,0,0.1600225,0,0.1600225
Improved MLP,0,0,0.33981487,1,0.16018513,0,0.16018513
Improved MLP,0,1,0.660201,0,0.16020101,0,0.16020101
Improved MLP,1,1,0.6603498,1,0.16034979,0,0.16034979
Improved MLP,1,1,0.6606301,1,0.1606301,0,0.1606301
Improved MLP,1,0,0.33878803,0,0.16121197,0,0.16121197
Improved MLP,0,1,0.66158867,0,0.16158867,0,0.16158867
Improved MLP,1,1,0.6622958,1,0.16229582,0,0.16229582
Improved MLP,1,1,0.6623181,1,0.16231811,0,0.16231811
Improved MLP,0,1,0.6624793,0,0.16247928,0,0.16247928
Improved MLP,1,1,0.6625006,1,0.16250062,0,0.16250062
Improved MLP,0,0,0.33698982,1,0.16301018,0,0.16301018
Improved MLP,0,0,0.3367214,1,0.16327861,0,0.16327861
Improved MLP,0,0,0.33639377,1,0.16360623,0,0.16360623
Improved MLP,0,0,0.33637136,1,0.16362864,0,0.16362864
Improved MLP,1,0,0.33617914,0,0.16382086,0,0.16382086
Improved MLP,1,1,0.6638644,1,0.16386437,0,0.16386437
Improved MLP,0,1,0.6642094,0,0.16420943,0,0.16420943
Improved MLP,0,0,0.33527187,1,0.16472813,0,0.16472813
Improved MLP,0,1,0.6648642,0,0.16486418,0,0.16486418
Improved MLP,0,1,0.66585845,0,0.16585845,0,0.16585845
Improved MLP,1,0,0.33405915,0,0.16594085,0,0.16594085
Improved MLP,0,0,0.33401588,1,0.16598412,0,0.16598412
Improved MLP,0,1,0.66618794,0,0.16618794,0,0.16618794
Improved MLP,0,0,0.33379453,1,0.16620547,0,0.16620547
Improved MLP,0,0,0.33355108,1,0.16644892,0,0.16644892
Improved MLP,0,0,0.333,1,0.167,0,0.167
Improved MLP,0,1,0.6670268,0,0.16702682,0,0.16702682
Improved MLP,0,0,0.33256036,1,0.16743964,0,0.16743964
Improved MLP,0,0,0.33253655,1,0.16746345,0,0.16746345
Improved MLP,1,0,0.33250222,0,0.16749778,0,0.16749778
Improved MLP,0,1,0.6676461,0,0.16764611,0,0.16764611
Improved MLP,1,0,0.33210048,0,0.16789952,0,0.16789952
Improved MLP,0,0,0.33175388,1,0.16824612,0,0.16824612
Improved MLP,0,0,0.33141473,1,0.16858527,0,0.16858527
Improved MLP,0,1,0.66940826,0,0.16940826,0,0.16940826
Improved MLP,0,0,0.33045733,1,0.16954267,0,0.16954267
Improved MLP,0,1,0.6696107,0,0.16961068,0,0.16961068
Improved MLP,0,0,0.32992795,1,0.17007205,0,0.17007205
Improved MLP,0,1,0.67036104,0,0.17036104,0,0.17036104
Improved MLP,0,0,0.32940933,1,0.17059067,0,0.17059067
Improved MLP,0,0,0.32900777,1,0.17099223,0,0.17099223
Improved MLP,0,1,0.6711843,0,0.1711843,0,0.1711843
Improved MLP,1,0,0.3286666,0,0.1713334,0,0.1713334
Improved MLP,0,0,0.32866547,1,0.17133453,0,0.17133453
Improved MLP,0,1,0.67184544,0,0.17184544,0,0.17184544
Improved MLP,0,1,0.6729471,0,0.17294711,0,0.17294711
Improved MLP,0,0,0.32693562,1,0.17306438,0,0.17306438
Improved MLP,0,1,0.6740463,0,0.17404628,0,0.17404628
Improved MLP,0,1,0.67418534,0,0.17418534,0,0.17418534
Improved MLP,0,1,0.6744615,0,0.17446148,0,0.17446148
Improved MLP,0,0,0.3254005,1,0.1745995,0,0.1745995
Improved MLP,0,1,0.67500776,0,0.17500776,0,0.17500776
Improved MLP,0,0,0.32450643,1,0.17549357,0,0.17549357
Improved MLP,0,0,0.32421345,1,0.17578655,0,0.17578655
Improved MLP,0,1,0.6759745,0,0.17597449,0,0.17597449
Improved MLP,1,1,0.6768748,1,0.17687482,0,0.17687482
Improved MLP,0,1,0.6771723,0,0.1771723,0,0.1771723
Improved MLP,0,0,0.3227397,1,0.17726031,0,0.17726031
Improved MLP,0,0,0.3225395,1,0.17746049,0,0.17746049
Improved MLP,0,0,0.32248464,1,0.17751536,0,0.17751536
Improved MLP,0,1,0.6775981,0,0.17759812,0,0.17759812
Improved MLP,1,1,0.67806435,1,0.17806435,0,0.17806435
Improved MLP,0,0,0.32189828,1,0.17810172,0,0.17810172
Improved MLP,0,1,0.67814183,0,0.17814183,0,0.17814183
Improved MLP,0,1,0.67840767,0,0.17840767,0,0.17840767
Improved MLP,0,0,0.3214954,1,0.17850459,0,0.17850459
Improved MLP,0,1,0.6786047,0,0.17860472,0,0.17860472
Improved MLP,0,0,0.32082808,1,0.17917192,0,0.17917192
Improved MLP,0,0,0.320504,1,0.17949599,0,0.17949599
Improved MLP,0,0,0.3204822,1,0.1795178,0,0.1795178
Improved MLP,0,1,0.67965084,0,0.17965084,0,0.17965084
Improved MLP,1,0,0.32025757,0,0.17974243,0,0.17974243
Improved MLP,1,1,0.6800188,1,0.18001878,0,0.18001878
Improved MLP,0,1,0.6801543,0,0.18015432,0,0.18015432
Improved MLP,1,1,0.68035907,1,0.18035907,0,0.18035907
Improved MLP,0,0,0.3195557,1,0.1804443,0,0.1804443
Improved MLP,1,1,0.68064094,1,0.18064094,0,0.18064094
Improved MLP,0,1,0.68064183,0,0.18064183,0,0.18064183
Improved MLP,0,1,0.6810737,0,0.18107373,0,0.18107373
Improved MLP,1,1,0.68112767,1,0.18112767,0,0.18112767
Improved MLP,0,1,0.68117213,0,0.18117213,0,0.18117213
Improved MLP,0,1,0.681238,0,0.181238,0,0.181238
Improved MLP,0,0,0.31876168,1,0.18123832,0,0.18123832
Improved MLP,0,1,0.6814298,0,0.1814298,0,0.1814298
Improved MLP,0,1,0.681638,0,0.181638,0,0.181638
Improved MLP,0,1,0.68190956,0,0.18190956,0,0.18190956
Improved MLP,0,0,0.31803942,1,0.18196058,0,0.18196058
Improved MLP,0,1,0.6822821,0,0.18228209,0,0.18228209
Improved MLP,1,1,0.6824467,1,0.18244672,0,0.18244672
Improved MLP,0,0,0.3175245,1,0.1824755,0,0.1824755
Improved MLP,0,1,0.68248755,0,0.18248755,0,0.18248755
Improved MLP,0,0,0.3171024,1,0.1828976,0,0.1828976
Improved MLP,0,0,0.3168767,1,0.18312329,0,0.18312329
Improved MLP,0,0,0.3165395,1,0.1834605,0,0.1834605
Improved MLP,0,0,0.31652576,1,0.18347424,0,0.18347424
Improved MLP,0,0,0.3155431,1,0.18445691,0,0.18445691
Improved MLP,0,0,0.3151346,1,0.18486539,0,0.18486539
Improved MLP,0,0,0.31502292,1,0.18497708,0,0.18497708
Improved MLP,0,0,0.31473497,1,0.18526503,0,0.18526503
Improved MLP,0,0,0.31470606,1,0.18529394,0,0.18529394
Improved MLP,0,0,0.31455714,1,0.18544286,0,0.18544286
Improved MLP,0,0,0.31454477,1,0.18545523,0,0.18545523
Improved MLP,0,1,0.6855114,0,0.18551141,0,0.18551141
Improved MLP,0,0,0.31358954,1,0.18641046,0,0.18641046
Improved MLP,0,0,0.313452,1,0.186548,0,0.186548
Improved MLP,0,0,0.3133803,1,0.1866197,0,0.1866197
Improved MLP,0,0,0.31294197,1,0.18705803,0,0.18705803
Improved MLP,0,0,0.31283978,1,0.18716022,0,0.18716022
Improved MLP,1,1,0.68730336,1,0.18730336,0,0.18730336
Improved MLP,0,0,0.3126902,1,0.1873098,0,0.1873098
Improved MLP,0,1,0.68751127,0,0.18751127,0,0.18751127
Improved MLP,0,1,0.6881642,0,0.18816417,0,0.18816417
Improved MLP,1,1,0.6882717,1,0.1882717,0,0.1882717
Improved MLP,0,1,0.68828607,0,0.18828607,0,0.18828607
Improved MLP,0,1,0.6886666,0,0.18866658,0,0.18866658
Improved MLP,0,0,0.31132573,1,0.18867427,0,0.18867427
Improved MLP,0,0,0.3112349,1,0.18876511,0,0.18876511
Improved MLP,0,0,0.31078547,1,0.18921453,0,0.18921453
Improved MLP,0,0,0.31056747,1,0.18943253,0,0.18943253
Improved MLP,0,1,0.6894665,0,0.18946648,0,0.18946648
Improved MLP,1,0,0.31052208,0,0.18947792,0,0.18947792
Improved MLP,1,0,0.310416,0,0.18958399,0,0.18958399
Improved MLP,0,1,0.68962395,0,0.18962395,0,0.18962395
Improved MLP,1,1,0.6897761,1,0.18977612,0,0.18977612
Improved MLP,0,1,0.69061947,0,0.19061947,0,0.19061947
Improved MLP,0,0,0.3093468,1,0.1906532,0,0.1906532
Improved MLP,0,1,0.69079024,0,0.19079024,0,0.19079024
Improved MLP,1,0,0.30915254,0,0.19084746,0,0.19084746
Improved MLP,0,1,0.69091624,0,0.19091624,0,0.19091624
Improved MLP,0,1,0.6912223,0,0.19122231,0,0.19122231
Improved MLP,0,0,0.30842623,1,0.19157377,0,0.19157377
Improved MLP,0,0,0.308147,1,0.19185299,0,0.19185299
Improved MLP,0,0,0.30794436,1,0.19205564,0,0.19205564
Improved MLP,0,0,0.30686358,1,0.19313642,0,0.19313642
Improved MLP,0,0,0.3068338,1,0.1931662,0,0.1931662
Improved MLP,0,1,0.69323254,0,0.19323254,0,0.19323254
Improved MLP,0,0,0.30665582,1,0.19334418,0,0.19334418
Improved MLP,0,1,0.6934485,0,0.19344848,0,0.19344848
Improved MLP,0,0,0.30632693,1,0.19367307,0,0.19367307
Improved MLP,1,0,0.30631962,0,0.19368038,0,0.19368038
Improved MLP,0,1,0.69368786,0,0.19368786,0,0.19368786
Improved MLP,0,1,0.693838,0,0.193838,0,0.193838
Improved MLP,0,1,0.69386345,0,0.19386345,0,0.19386345
Improved MLP,1,1,0.69386995,1,0.19386995,0,0.19386995
Improved MLP,1,1,0.6939483,1,0.19394833,0,0.19394833
Improved MLP,0,0,0.30596253,1,0.19403747,0,0.19403747
Improved MLP,0,1,0.69406545,0,0.19406545,0,0.19406545
Improved MLP,0,1,0.69437146,0,0.19437146,0,0.19437146
Improved MLP,0,0,0.30545196,1,0.19454804,0,0.19454804
Improved MLP,0,0,0.30542314,1,0.19457686,0,0.19457686
Improved MLP,0,1,0.69475067,0,0.19475067,0,0.19475067
Improved MLP,0,0,0.3049982,1,0.19500181,0,0.19500181
Improved MLP,0,0,0.30482903,1,0.19517097,0,0.19517097
Improved MLP,0,0,0.30479097,1,0.19520903,0,0.19520903
Improved MLP,0,1,0.69584674,0,0.19584674,0,0.19584674
Improved MLP,0,0,0.30395,1,0.19604999,0,0.19604999
Improved MLP,0,1,0.6962477,0,0.1962477,0,0.1962477
Improved MLP,0,0,0.30292886,1,0.19707114,0,0.19707114
Improved MLP,0,0,0.30254954,1,0.19745046,0,0.19745046
Improved MLP,0,1,0.69748247,0,0.19748247,0,0.19748247
Improved MLP,0,1,0.69762534,0,0.19762534,0,0.19762534
Improved MLP,1,0,0.30225438,0,0.19774562,0,0.19774562
Improved MLP,0,1,0.69779813,0,0.19779813,0,0.19779813
Improved MLP,0,1,0.69784296,0,0.19784296,0,0.19784296
Improved MLP,0,0,0.30199382,1,0.19800618,0,0.19800618
Improved MLP,0,0,0.30166566,1,0.19833434,0,0.19833434
Improved MLP,0,0,0.30139476,1,0.19860524,0,0.19860524
Improved MLP,0,0,0.30124617,1,0.19875383,0,0.19875383
Improved MLP,0,0,0.3010978,1,0.19890219,0,0.19890219
Improved MLP,0,1,0.6989184,0,0.1989184,0,0.1989184
Improved MLP,0,0,0.30077368,1,0.19922632,0,0.19922632
Improved MLP,1,1,0.699258,1,0.19925803,0,0.19925803
Improved MLP,0,0,0.30059144,1,0.19940856,0,0.19940856
Improved MLP,0,0,0.30055,1,0.19944999,0,0.19944999
Improved MLP,0,1,0.69976324,0,0.19976324,0,0.19976324
Improved MLP,0,0,0.2997689,1,0.2002311,0,0.2002311
Improved MLP,0,1,0.7003247,0,0.20032471,0,0.20032471
Improved MLP,0,0,0.2995474,1,0.2004526,0,0.2004526
Improved MLP,0,1,0.7006938,0,0.20069379,0,0.20069379
Improved MLP,1,1,0.70111936,1,0.20111936,0,0.20111936
Improved MLP,0,0,0.2988722,1,0.2011278,0,0.2011278
Improved MLP,0,1,0.7015753,0,0.20157528,0,0.20157528
Improved MLP,0,1,0.70158714,0,0.20158714,0,0.20158714
Improved MLP,0,0,0.29822546,1,0.20177454,0,0.20177454
Improved MLP,0,0,0.29814714,1,0.20185286,0,0.20185286
Improved MLP,0,1,0.7018877,0,0.20188773,0,0.20188773
Improved MLP,0,0,0.2980941,1,0.2019059,0,0.2019059
Improved MLP,0,0,0.29779312,1,0.20220688,0,0.20220688
Improved MLP,0,1,0.7022556,0,0.2022556,0,0.2022556
Improved MLP,0,1,0.7026768,0,0.20267677,0,0.20267677
Improved MLP,1,1,0.7028929,1,0.2028929,0,0.2028929
Improved MLP,0,0,0.29697675,1,0.20302325,0,0.20302325
Improved MLP,0,0,0.2968717,1,0.20312831,0,0.20312831
Improved MLP,1,1,0.703372,1,0.203372,0,0.203372
Improved MLP,0,1,0.7034466,0,0.20344663,0,0.20344663
Improved MLP,1,1,0.70348155,1,0.20348155,0,0.20348155
Improved MLP,0,0,0.2958797,1,0.20412031,0,0.20412031
Improved MLP,0,0,0.2956222,1,0.2043778,0,0.2043778
Improved MLP,0,1,0.70438063,0,0.20438063,0,0.20438063
